Step,AgentID,Delay time,Driving time of cars leaving
403,200000,,"[['Truck97931', 377]]"
418,200000,,"[['Truck97923', 412]]"
419,200412,,"[['Truck97926', 403]]"
421,200412,,"[['Truck97920', 420]]"
450,200000,,"[['Truck97921', 449]]"
453,200000,,"[['Truck97929', 432]]"
459,200000,,"[['Truck97925', 448]]"
461,200412,,"[['Truck97938', 415]]"
466,200000,,"[['Truck97927', 450]]"
467,200000,,"[['Truck97941', 416]]"
467,200412,,"[['Truck97922', 461]]"
470,200412,,"[['Truck97956', 379]]"
477,200000,,"[['Truck97943', 421]]"
479,200000,,"[['Truck97937', 438]]"
480,200412,,"[['Truck97934', 444]]"
483,200412,,"[['Truck97936', 442]]"
488,200412,,"[['Truck97930', 462]]"
491,200412,,"[['Truck97944', 430]]"
492,200000,,"[['Truck97935', 456]]"
499,200000,,"[['Truck97961', 398]]"
499,200412,,"[['Truck97942', 443]]"
507,200412,,"[['Truck97932', 476]]"
511,200000,,"[['Truck97963', 405]]"
519,200412,,"[['Truck97924', 508]]"
521,200000,,"[['Truck97947', 455]]"
527,200412,,"[['Truck97928', 506]]"
530,200412,,"[['Truck97962', 424]]"
534,200000,,"[['Truck97951', 458]]"
536,200412,,"[['Truck97964', 425]]"
538,200000,,"[['Truck97965', 427]]"
539,200000,,"[['Truck97949', 468]]"
545,200000,,"[['Truck97939', 499]]"
545,200412,,"[['Truck97946', 479]]"
547,200000,,"[['Truck97953', 466]]"
549,200412,,"[['Truck97974', 413]]"
551,200000,,"[['Truck97955', 465]]"
553,200412,,"[['Truck97948', 482]]"
564,200412,,"[['Truck97978', 418]]"
565,200412,,"[['Truck97966', 449]]"
568,200412,,"[['Truck97958', 472]]"
574,200412,,"[['Truck97968', 453]]"
575,200000,,"[['Truck97933', 544]]"
579,200412,,"[['Truck97950', 503]]"
581,200412,,"[['Truck97940', 530]]"
582,200412,,"[['Truck97982', 426]]"
583,200000,,"[['Truck97975', 447]]"
584,200412,,"[['Truck97972', 453]]"
586,200000,,"[['Truck97987', 420]]"
590,200000,,"[['Truck97945', 529]]"
592,200000,,"[['Truck97959', 496]]"
593,200412,,"[['Truck97976', 452]]"
595,200412,,"[['Truck97984', 434]]"
596,200412,,"[['Truck97986', 430]]"
597,200000,,"[['Truck97981', 446]]"
597,200412,,"[['Truck97970', 471]]"
598,200000,,"[['Truck97957', 507]]"
599,200412,,"[['Truck97998', 403]]"
601,200412,,"[['Truck97954', 515]]"
603,200000,,"[['Truck98001', 402]]"
605,200000,,"[['Truck97989', 434]]"
608,200412,,"[['Truck97952', 527], ['Truck97996', 417]]"
609,200000,,"[['Truck97979', 463]]"
609,200412,,"[['Truck97960', 508]]"
620,200000,,"[['Truck97969', 499]]"
625,200412,,"[['Truck98008', 404]]"
627,200000,,"[['Truck97995', 441], ['Truck98011', 401]]"
629,200000,,"[['Truck97983', 473], ['Truck97993', 448]]"
630,200412,,"[['Truck98018', 384]]"
631,200000,,"[['Truck97967', 515]]"
631,200412,,"[['Truck97980', 480]]"
635,200000,,"[['Truck97999', 439]]"
