Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck43201', 297]]"
298,200412,,"[['Truck43200', 297]]"
303,200000,,"[['Truck43203', 297]]"
303,200412,,"[['Truck43202', 297]]"
308,200000,,"[['Truck43205', 297]]"
308,200412,,"[['Truck43204', 297]]"
313,200000,,"[['Truck43207', 297]]"
313,200412,,"[['Truck43206', 297]]"
318,200000,,"[['Truck43209', 297]]"
318,200412,,"[['Truck43208', 297]]"
323,200000,,"[['Truck43211', 297]]"
323,200412,,"[['Truck43210', 297]]"
328,200000,,"[['Truck43213', 297]]"
328,200412,,"[['Truck43212', 297]]"
333,200000,,"[['Truck43215', 297]]"
333,200412,,"[['Truck43214', 297]]"
338,200000,,"[['Truck43217', 297]]"
338,200412,,"[['Truck43216', 297]]"
343,200000,,"[['Truck43219', 297]]"
343,200412,,"[['Truck43218', 297]]"
348,200000,,"[['Truck43221', 297]]"
348,200412,,"[['Truck43220', 297]]"
353,200000,,"[['Truck43223', 297]]"
353,200412,,"[['Truck43222', 297]]"
358,200000,,"[['Truck43225', 297]]"
358,200412,,"[['Truck43224', 297]]"
363,200000,,"[['Truck43227', 297]]"
363,200412,,"[['Truck43226', 297]]"
368,200000,,"[['Truck43229', 297]]"
368,200412,,"[['Truck43228', 297]]"
373,200000,,"[['Truck43231', 297]]"
373,200412,,"[['Truck43230', 297]]"
378,200000,,"[['Truck43233', 297]]"
378,200412,,"[['Truck43232', 297]]"
383,200000,,"[['Truck43235', 297]]"
383,200412,,"[['Truck43234', 297]]"
388,200000,,"[['Truck43237', 297]]"
388,200412,,"[['Truck43236', 297]]"
393,200000,,"[['Truck43239', 297]]"
393,200412,,"[['Truck43238', 297]]"
398,200000,,"[['Truck43241', 297]]"
398,200412,,"[['Truck43240', 297]]"
403,200000,,"[['Truck43243', 297]]"
403,200412,,"[['Truck43242', 297]]"
408,200000,,"[['Truck43245', 297]]"
408,200412,,"[['Truck43244', 297]]"
413,200000,,"[['Truck43247', 297]]"
413,200412,,"[['Truck43246', 297]]"
418,200000,,"[['Truck43249', 297]]"
418,200412,,"[['Truck43248', 297]]"
423,200000,,"[['Truck43251', 297]]"
423,200412,,"[['Truck43250', 297]]"
428,200000,,"[['Truck43253', 297]]"
428,200412,,"[['Truck43252', 297]]"
433,200000,,"[['Truck43255', 297]]"
433,200412,,"[['Truck43254', 297]]"
438,200000,,"[['Truck43257', 297]]"
438,200412,,"[['Truck43256', 297]]"
443,200000,,"[['Truck43259', 297]]"
443,200412,,"[['Truck43258', 297]]"
448,200000,,"[['Truck43261', 297]]"
448,200412,,"[['Truck43260', 297]]"
453,200000,,"[['Truck43263', 297]]"
453,200412,,"[['Truck43262', 297]]"
458,200000,,"[['Truck43265', 297]]"
458,200412,,"[['Truck43264', 297]]"
463,200000,,"[['Truck43267', 297]]"
463,200412,,"[['Truck43266', 297]]"
468,200000,,"[['Truck43269', 297]]"
468,200412,,"[['Truck43268', 297]]"
473,200000,,"[['Truck43271', 297]]"
473,200412,,"[['Truck43270', 297]]"
478,200000,,"[['Truck43273', 297]]"
478,200412,,"[['Truck43272', 297]]"
483,200000,,"[['Truck43275', 297]]"
483,200412,,"[['Truck43274', 297]]"
488,200000,,"[['Truck43277', 297]]"
488,200412,,"[['Truck43276', 297]]"
493,200000,,"[['Truck43279', 297]]"
493,200412,,"[['Truck43278', 297]]"
498,200000,,"[['Truck43281', 297]]"
498,200412,,"[['Truck43280', 297]]"
503,200000,,"[['Truck43283', 297]]"
503,200412,,"[['Truck43282', 297]]"
508,200000,,"[['Truck43285', 297]]"
508,200412,,"[['Truck43284', 297]]"
513,200000,,"[['Truck43287', 297]]"
513,200412,,"[['Truck43286', 297]]"
518,200000,,"[['Truck43289', 297]]"
518,200412,,"[['Truck43288', 297]]"
523,200000,,"[['Truck43291', 297]]"
523,200412,,"[['Truck43290', 297]]"
528,200000,,"[['Truck43293', 297]]"
528,200412,,"[['Truck43292', 297]]"
533,200000,,"[['Truck43295', 297]]"
533,200412,,"[['Truck43294', 297]]"
538,200000,,"[['Truck43297', 297]]"
538,200412,,"[['Truck43296', 297]]"
543,200000,,"[['Truck43299', 297]]"
543,200412,,"[['Truck43298', 297]]"
548,200000,,"[['Truck43301', 297]]"
548,200412,,"[['Truck43300', 297]]"
553,200000,,"[['Truck43303', 297]]"
553,200412,,"[['Truck43302', 297]]"
558,200000,,"[['Truck43305', 297]]"
558,200412,,"[['Truck43304', 297]]"
563,200000,,"[['Truck43307', 297]]"
563,200412,,"[['Truck43306', 297]]"
568,200000,,"[['Truck43309', 297]]"
568,200412,,"[['Truck43308', 297]]"
573,200000,,"[['Truck43311', 297]]"
573,200412,,"[['Truck43310', 297]]"
578,200000,,"[['Truck43313', 297]]"
578,200412,,"[['Truck43312', 297]]"
583,200000,,"[['Truck43315', 297]]"
583,200412,,"[['Truck43314', 297]]"
588,200000,,"[['Truck43317', 297]]"
588,200412,,"[['Truck43316', 297]]"
593,200000,,"[['Truck43319', 297]]"
593,200412,,"[['Truck43318', 297]]"
598,200000,,"[['Truck43321', 297]]"
598,200412,,"[['Truck43320', 297]]"
603,200000,,"[['Truck43323', 297]]"
603,200412,,"[['Truck43322', 297]]"
608,200000,,"[['Truck43325', 297]]"
608,200412,,"[['Truck43324', 297]]"
613,200000,,"[['Truck43327', 297]]"
613,200412,,"[['Truck43326', 297]]"
618,200000,,"[['Truck43329', 297]]"
618,200412,,"[['Truck43328', 297]]"
623,200000,,"[['Truck43331', 297]]"
623,200412,,"[['Truck43330', 297]]"
628,200000,,"[['Truck43333', 297]]"
628,200412,,"[['Truck43332', 297]]"
633,200000,,"[['Truck43335', 297]]"
633,200412,,"[['Truck43334', 297]]"
638,200000,,"[['Truck43337', 297]]"
638,200412,,"[['Truck43336', 297]]"
643,200000,,"[['Truck43339', 297]]"
643,200412,,"[['Truck43338', 297]]"
648,200000,,"[['Truck43341', 297]]"
648,200412,,"[['Truck43340', 297]]"
653,200000,,"[['Truck43343', 297]]"
653,200412,,"[['Truck43342', 297]]"
658,200000,,"[['Truck43345', 297]]"
658,200412,,"[['Truck43344', 297]]"
663,200000,,"[['Truck43347', 297]]"
663,200412,,"[['Truck43346', 297]]"
668,200000,,"[['Truck43349', 297]]"
668,200412,,"[['Truck43348', 297]]"
673,200000,,"[['Truck43351', 297]]"
673,200412,,"[['Truck43350', 297]]"
678,200000,,"[['Truck43353', 297]]"
678,200412,,"[['Truck43352', 297]]"
683,200000,,"[['Truck43355', 297]]"
683,200412,,"[['Truck43354', 297]]"
688,200000,,"[['Truck43357', 297]]"
688,200412,,"[['Truck43356', 297]]"
693,200000,,"[['Truck43359', 297]]"
693,200412,,"[['Truck43358', 297]]"
698,200000,,"[['Truck43361', 297]]"
698,200412,,"[['Truck43360', 297]]"
703,200000,,"[['Truck43363', 297]]"
703,200412,,"[['Truck43362', 297]]"
708,200000,,"[['Truck43365', 297]]"
708,200412,,"[['Truck43364', 297]]"
713,200000,,"[['Truck43367', 297]]"
713,200412,,"[['Truck43366', 297]]"
718,200000,,"[['Truck43369', 297]]"
718,200412,,"[['Truck43368', 297]]"
723,200000,,"[['Truck43371', 297]]"
723,200412,,"[['Truck43370', 297]]"
728,200000,,"[['Truck43373', 297]]"
728,200412,,"[['Truck43372', 297]]"
733,200000,,"[['Truck43375', 297]]"
733,200412,,"[['Truck43374', 297]]"
738,200000,,"[['Truck43377', 297]]"
738,200412,,"[['Truck43376', 297]]"
743,200000,,"[['Truck43379', 297]]"
743,200412,,"[['Truck43378', 297]]"
748,200000,,"[['Truck43381', 297]]"
748,200412,,"[['Truck43380', 297]]"
753,200000,,"[['Truck43383', 297]]"
753,200412,,"[['Truck43382', 297]]"
758,200000,,"[['Truck43385', 297]]"
758,200412,,"[['Truck43384', 297]]"
763,200000,,"[['Truck43387', 297]]"
763,200412,,"[['Truck43386', 297]]"
768,200000,,"[['Truck43389', 297]]"
768,200412,,"[['Truck43388', 297]]"
773,200000,,"[['Truck43391', 297]]"
773,200412,,"[['Truck43390', 297]]"
778,200000,,"[['Truck43393', 297]]"
778,200412,,"[['Truck43392', 297]]"
783,200000,,"[['Truck43395', 297]]"
783,200412,,"[['Truck43394', 297]]"
788,200000,,"[['Truck43397', 297]]"
788,200412,,"[['Truck43396', 297]]"
793,200000,,"[['Truck43399', 297]]"
793,200412,,"[['Truck43398', 297]]"
798,200000,,"[['Truck43401', 297]]"
798,200412,,"[['Truck43400', 297]]"
803,200000,,"[['Truck43403', 297]]"
803,200412,,"[['Truck43402', 297]]"
808,200000,,"[['Truck43405', 297]]"
808,200412,,"[['Truck43404', 297]]"
813,200000,,"[['Truck43407', 297]]"
813,200412,,"[['Truck43406', 297]]"
818,200000,,"[['Truck43409', 297]]"
818,200412,,"[['Truck43408', 297]]"
823,200000,,"[['Truck43411', 297]]"
823,200412,,"[['Truck43410', 297]]"
828,200000,,"[['Truck43413', 297]]"
828,200412,,"[['Truck43412', 297]]"
833,200000,,"[['Truck43415', 297]]"
833,200412,,"[['Truck43414', 297]]"
838,200000,,"[['Truck43417', 297]]"
838,200412,,"[['Truck43416', 297]]"
843,200000,,"[['Truck43419', 297]]"
843,200412,,"[['Truck43418', 297]]"
848,200000,,"[['Truck43421', 297]]"
848,200412,,"[['Truck43420', 297]]"
853,200000,,"[['Truck43423', 297]]"
853,200412,,"[['Truck43422', 297]]"
858,200000,,"[['Truck43425', 297]]"
858,200412,,"[['Truck43424', 297]]"
863,200000,,"[['Truck43427', 297]]"
863,200412,,"[['Truck43426', 297]]"
868,200000,,"[['Truck43429', 297]]"
868,200412,,"[['Truck43428', 297]]"
873,200000,,"[['Truck43431', 297]]"
873,200412,,"[['Truck43430', 297]]"
878,200000,,"[['Truck43433', 297]]"
878,200412,,"[['Truck43432', 297]]"
883,200000,,"[['Truck43435', 297]]"
883,200412,,"[['Truck43434', 297]]"
888,200000,,"[['Truck43437', 297]]"
888,200412,,"[['Truck43436', 297]]"
893,200000,,"[['Truck43439', 297]]"
893,200412,,"[['Truck43438', 297]]"
898,200000,,"[['Truck43441', 297]]"
898,200412,,"[['Truck43440', 297]]"
903,200000,,"[['Truck43443', 297]]"
903,200412,,"[['Truck43442', 297]]"
908,200000,,"[['Truck43445', 297]]"
