Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck72001', 297]]"
298,200412,,"[['Truck72000', 297]]"
303,200000,,"[['Truck72003', 297]]"
303,200412,,"[['Truck72002', 297]]"
308,200000,,"[['Truck72005', 297]]"
308,200412,,"[['Truck72004', 297]]"
313,200000,,"[['Truck72007', 297]]"
313,200412,,"[['Truck72006', 297]]"
318,200000,,"[['Truck72009', 297]]"
318,200412,,"[['Truck72008', 297]]"
323,200000,,"[['Truck72011', 297]]"
323,200412,,"[['Truck72010', 297]]"
328,200000,,"[['Truck72013', 297]]"
328,200412,,"[['Truck72012', 297]]"
333,200000,,"[['Truck72015', 297]]"
333,200412,,"[['Truck72014', 297]]"
338,200000,,"[['Truck72017', 297]]"
338,200412,,"[['Truck72016', 297]]"
343,200000,,"[['Truck72019', 297]]"
343,200412,,"[['Truck72018', 297]]"
348,200000,,"[['Truck72021', 297]]"
348,200412,,"[['Truck72020', 297]]"
353,200000,,"[['Truck72023', 297]]"
353,200412,,"[['Truck72022', 297]]"
358,200000,,"[['Truck72025', 297]]"
358,200412,,"[['Truck72024', 297]]"
363,200000,,"[['Truck72027', 297]]"
363,200412,,"[['Truck72026', 297]]"
368,200000,,"[['Truck72029', 297]]"
368,200412,,"[['Truck72028', 297]]"
373,200000,,"[['Truck72031', 297]]"
373,200412,,"[['Truck72030', 297]]"
378,200000,,"[['Truck72033', 297]]"
378,200412,,"[['Truck72032', 297]]"
383,200000,,"[['Truck72035', 297]]"
383,200412,,"[['Truck72034', 297]]"
388,200000,,"[['Truck72037', 297]]"
388,200412,,"[['Truck72036', 297]]"
393,200000,,"[['Truck72039', 297]]"
393,200412,,"[['Truck72038', 297]]"
398,200000,,"[['Truck72041', 297]]"
398,200412,,"[['Truck72040', 297]]"
403,200000,,"[['Truck72043', 297]]"
403,200412,,"[['Truck72042', 297]]"
408,200000,,"[['Truck72045', 297]]"
408,200412,,"[['Truck72044', 297]]"
413,200000,,"[['Truck72047', 297]]"
413,200412,,"[['Truck72046', 297]]"
418,200000,,"[['Truck72049', 297]]"
418,200412,,"[['Truck72048', 297]]"
423,200000,,"[['Truck72051', 297]]"
423,200412,,"[['Truck72050', 297]]"
428,200000,,"[['Truck72053', 297]]"
428,200412,,"[['Truck72052', 297]]"
433,200000,,"[['Truck72055', 297]]"
433,200412,,"[['Truck72054', 297]]"
438,200000,,"[['Truck72057', 297]]"
438,200412,,"[['Truck72056', 297]]"
443,200000,,"[['Truck72059', 297]]"
443,200412,,"[['Truck72058', 297]]"
448,200000,,"[['Truck72061', 297]]"
448,200412,,"[['Truck72060', 297]]"
453,200000,,"[['Truck72063', 297]]"
453,200412,,"[['Truck72062', 297]]"
458,200000,,"[['Truck72065', 297]]"
458,200412,,"[['Truck72064', 297]]"
463,200000,,"[['Truck72067', 297]]"
463,200412,,"[['Truck72066', 297]]"
468,200000,,"[['Truck72069', 297]]"
468,200412,,"[['Truck72068', 297]]"
473,200000,,"[['Truck72071', 297]]"
473,200412,,"[['Truck72070', 297]]"
478,200000,,"[['Truck72073', 297]]"
478,200412,,"[['Truck72072', 297]]"
483,200000,,"[['Truck72075', 297]]"
483,200412,,"[['Truck72074', 297]]"
488,200000,,"[['Truck72077', 297]]"
488,200412,,"[['Truck72076', 297]]"
493,200000,,"[['Truck72079', 297]]"
493,200412,,"[['Truck72078', 297]]"
498,200000,,"[['Truck72081', 297]]"
498,200412,,"[['Truck72080', 297]]"
503,200000,,"[['Truck72083', 297]]"
503,200412,,"[['Truck72082', 297]]"
508,200000,,"[['Truck72085', 297]]"
508,200412,,"[['Truck72084', 297]]"
513,200000,,"[['Truck72087', 297]]"
513,200412,,"[['Truck72086', 297]]"
518,200000,,"[['Truck72089', 297]]"
518,200412,,"[['Truck72088', 297]]"
523,200000,,"[['Truck72091', 297]]"
523,200412,,"[['Truck72090', 297]]"
528,200000,,"[['Truck72093', 297]]"
528,200412,,"[['Truck72092', 297]]"
