Step,AgentID,Delay time,Driving time of cars leaving
43,202530,,"[['Truck13', 42]]"
43,202592,,"[['Truck12', 42]]"
48,202530,,"[['Truck31', 42]]"
48,202592,,"[['Truck30', 42]]"
53,202530,,"[['Truck49', 42]]"
53,202592,,"[['Truck48', 42]]"
58,202530,,"[['Truck67', 42]]"
58,202592,,"[['Truck66', 42]]"
61,201425,,"[['Truck7', 60]]"
61,201501,,"[['Truck6', 60]]"
62,201342,,"[['Truck5', 61]]"
62,201424,,"[['Truck4', 61]]"
63,202530,,"[['Truck85', 42]]"
63,202592,,"[['Truck84', 42]]"
66,201425,,"[['Truck25', 60]]"
66,201501,,"[['Truck24', 60]]"
67,201342,,"[['Truck23', 61]]"
67,201424,,"[['Truck22', 61]]"
68,202530,,"[['Truck103', 42]]"
68,202592,,"[['Truck102', 42]]"
71,201425,,"[['Truck43', 60]]"
71,201501,,"[['Truck42', 60]]"
72,201342,,"[['Truck41', 61]]"
72,201424,,"[['Truck40', 61]]"
72,202724,,"[['Truck17', 71]]"
72,202872,,"[['Truck16', 71]]"
73,202530,,"[['Truck121', 42]]"
73,202592,,"[['Truck120', 42]]"
76,201425,,"[['Truck61', 60]]"
76,201501,,"[['Truck60', 60]]"
77,201342,,"[['Truck59', 61]]"
77,201424,,"[['Truck58', 61]]"
77,202724,,"[['Truck35', 71]]"
77,202872,,"[['Truck34', 71]]"
78,202530,,"[['Truck139', 42]]"
78,202592,,"[['Truck138', 42]]"
81,201425,,"[['Truck79', 60]]"
81,201501,,"[['Truck78', 60]]"
82,201342,,"[['Truck77', 61]]"
82,201424,,"[['Truck76', 61]]"
82,202724,,"[['Truck53', 71]]"
82,202872,,"[['Truck52', 71]]"
83,201502,,"[['Truck9', 82]]"
83,201702,,"[['Truck8', 82]]"
83,202530,,"[['Truck157', 42]]"
83,202592,,"[['Truck156', 42]]"
84,202593,,"[['Truck15', 83]]"
84,202723,,"[['Truck14', 83]]"
86,201425,,"[['Truck97', 60]]"
86,201501,,"[['Truck96', 60]]"
87,201342,,"[['Truck95', 61]]"
87,201424,,"[['Truck94', 61]]"
87,202724,,"[['Truck71', 71]]"
87,202872,,"[['Truck70', 71]]"
88,201502,,"[['Truck27', 82]]"
