Step,AgentID,Delay time,Driving time of cars leaving
501,200000,,"[['Truck86409', 480]]"
508,200412,,"[['Truck86418', 462]]"
509,200412,,"[['Truck86404', 498]]"
521,200000,,"[['Truck86425', 460]]"
522,200412,,"[['Truck86414', 486]]"
523,200000,,"[['Truck86403', 517]]"
529,200000,,"[['Truck86401', 528]]"
532,200412,,"[['Truck86406', 516], ['Truck86412', 501]]"
534,200000,,"[['Truck86407', 518]]"
542,200412,,"[['Truck86408', 521]]"
549,200412,,"[['Truck86400', 548]]"
551,200000,,"[['Truck86419', 505], ['Truck86423', 495]]"
551,200412,,"[['Truck86402', 545]]"
553,200000,,"[['Truck86405', 542]]"
554,200412,,"[['Truck86424', 493]]"
555,200000,,"[['Truck86411', 529]]"
556,200000,,"[['Truck86413', 525]]"
560,200000,,"[['Truck86421', 509]]"
565,200000,,"[['Truck86415', 529]]"
571,200412,,"[['Truck86410', 545]]"
578,200000,,"[['Truck86417', 537]]"
585,200412,,"[['Truck86416', 544]]"
593,200000,,"[['Truck86439', 497]]"
596,200000,,"[['Truck86443', 490]]"
596,200412,,"[['Truck86436', 505]]"
598,200000,,"[['Truck86441', 497]]"
605,200412,,"[['Truck86422', 549]]"
606,200000,,"[['Truck86431', 530]]"
606,200412,,"[['Truck86432', 525], ['Truck86442', 500]]"
608,200000,,"[['Truck86427', 542]]"
609,200412,,"[['Truck86426', 543]]"
612,200412,,"[['Truck86428', 541]]"
614,200000,,"[['Truck86435', 528]]"
614,200412,,"[['Truck86446', 498]]"
616,200000,,"[['Truck86447', 500]]"
617,200412,,"[['Truck86434', 531], ['Truck86438', 521], ['Truck86444', 506]]"
618,200000,,"[['Truck86433', 537]]"
619,200000,,"[['Truck86429', 548]]"
621,200412,,"[['Truck86420', 570]]"
623,200412,,"[['Truck86448', 502], ['Truck86456', 482]]"
625,200000,,"[['Truck86437', 534]]"
628,200412,,"[['Truck86430', 552]]"
632,200000,,"[['Truck86445', 521]]"
633,200412,,"[['Truck86454', 497]]"
642,200412,,"[['Truck86464', 481]]"
647,200000,,"[['Truck86449', 526]]"
650,200412,,"[['Truck86440', 549]]"
652,200000,,"[['Truck86453', 521]]"
658,200000,,"[['Truck86459', 512]]"
666,200000,,"[['Truck86461', 515]]"
667,200000,,"[['Truck86451', 541]]"
671,200412,,"[['Truck86476', 480]]"
672,200000,,"[['Truck86457', 531]]"
675,200412,,"[['Truck86466', 509], ['Truck86468', 504]]"
676,200412,,"[['Truck86460', 525]]"
683,200412,,"[['Truck86452', 552]]"
687,200412,,"[['Truck86462', 531]]"
691,200000,,"[['Truck86455', 555], ['Truck86467', 525]]"
692,200412,,"[['Truck86470', 516]]"
694,200000,,"[['Truck86477', 503]]"
697,200412,,"[['Truck86450', 571]]"
699,200000,,"[['Truck86473', 518]]"
704,200000,,"[['Truck86463', 548]]"
711,200412,,"[['Truck86480', 510]]"
713,200412,,"[['Truck86474', 527]]"
717,200000,,"[['Truck86465', 556]]"
720,200412,,"[['Truck86472', 539]]"
721,200412,,"[['Truck86482', 515]]"
722,200000,,"[['Truck86495', 486]]"
724,200000,,"[['Truck86479', 528], ['Truck86487', 508]]"
726,200000,,"[['Truck86475', 540]]"
730,200000,,"[['Truck86503', 474]]"
735,200412,,"[['Truck86458', 589]]"
738,200000,,"[['Truck86499', 492]]"
740,200000,,"[['Truck86469', 569]]"
742,200000,,"[['Truck86471', 566]]"
743,200412,,"[['Truck86486', 527]]"
746,200412,,"[['Truck86492', 515]]"
750,200412,,"[['Truck86508', 479]]"
751,200412,,"[['Truck86494', 515]]"
753,200412,,"[['Truck86488', 532]]"
758,200000,,"[['Truck86481', 557]]"
758,200412,,"[['Truck86496', 517]]"
761,200000,,"[['Truck86493', 530]]"
762,200000,,"[['Truck86483', 556]]"
767,200412,,"[['Truck86478', 571]]"
771,200000,,"[['Truck86507', 505]]"
776,200412,,"[['Truck86484', 565]]"
779,200412,,"[['Truck86500', 528]]"
780,200000,,"[['Truck86501', 529]]"
785,200412,,"[['Truck86498', 539]]"
788,200412,,"[['Truck86522', 482]]"
789,200000,,"[['Truck86489', 568]]"
790,200000,,"[['Truck86485', 579]]"
795,200000,,"[['Truck86497', 554], ['Truck86515', 509]]"
796,200000,,"[['Truck86509', 525], ['Truck86513', 515]]"
797,200000,,"[['Truck86521', 496]]"
798,200412,,"[['Truck86502', 542]]"
802,200000,,"[['Truck86527', 486]]"
805,200412,,"[['Truck86490', 579]]"
806,200000,,"[['Truck86505', 545]]"
807,200412,,"[['Truck86506', 541]]"
812,200412,,"[['Truck86526', 496]]"
813,200412,,"[['Truck86520', 512]]"
814,200412,,"[['Truck86518', 518]]"
819,200000,,"[['Truck86517', 528]]"
820,200000,,"[['Truck86491', 594]]"
820,200412,,"[['Truck86504', 559]]"
825,200412,,"[['Truck86512', 544]]"
831,200412,,"[['Truck86514', 545]]"
838,200412,,"[['Truck86524', 527], ['Truck86542', 482]]"
842,200000,,"[['Truck86537', 501], ['Truck86547', 476]]"
845,200412,,"[['Truck86510', 569]]"
849,200412,,"[['Truck86544', 488]]"
855,200000,,"[['Truck86543', 499]]"
856,200412,,"[['Truck86538', 510]]"
857,200412,,"[['Truck86516', 566]]"
859,200412,,"[['Truck86546', 493]]"
863,200000,,"[['Truck86541', 512]]"
863,200412,,"[['Truck86528', 542]]"
867,200412,,"[['Truck86536', 526]]"
868,200000,,"[['Truck86525', 557]]"
869,200412,,"[['Truck86552', 488]]"
870,200000,,"[['Truck86533', 539]]"
873,200000,,"[['Truck86545', 512]]"
874,200000,,"[['Truck86519', 578]]"
876,200000,,"[['Truck86523', 570], ['Truck86529', 555]]"
881,200000,,"[['Truck86511', 605]]"
881,200412,,"[['Truck86560', 480]]"
882,200000,,"[['Truck86535', 546]]"
884,200000,,"[['Truck86549', 513]]"
888,200412,,"[['Truck86550', 512]]"
892,200412,,"[['Truck86534', 556]]"
897,200412,,"[['Truck86530', 571]]"
903,200000,,"[['Truck86531', 577]]"
905,200412,,"[['Truck86532', 574]]"
907,200000,,"[['Truck86555', 521]]"
908,200412,,"[['Truck86548', 537]]"
910,200412,,"[['Truck86554', 524], ['Truck86558', 514]]"
911,200412,,"[['Truck86566', 495]]"
915,200000,,"[['Truck86539', 569], ['Truck86559', 519]]"
918,200000,,"[['Truck86561', 517], ['Truck86573', 487]]"
918,200412,,"[['Truck86562', 512]]"
922,200000,,"[['Truck86551', 546]]"
922,200412,,"[['Truck86540', 571]]"
926,200000,,"[['Truck86563', 520]]"
927,200000,,"[['Truck86571', 501]]"
929,200000,,"[['Truck86567', 513], ['Truck86587', 463]]"
929,200412,,"[['Truck86568', 508]]"
930,200000,,"[['Truck86553', 549]]"
932,200000,,"[['Truck86557', 541]]"
938,200000,,"[['Truck86565', 527]]"
939,200000,,"[['Truck86583', 483]]"
947,200412,,"[['Truck86556', 556]]"
950,200412,,"[['Truck86570', 524]]"
952,200000,,"[['Truck86569', 531]]"
954,200412,,"[['Truck86580', 503]]"
962,200412,,"[['Truck86572', 531]]"
964,200000,,"[['Truck86591', 488]]"
964,200412,,"[['Truck86590', 488]]"
965,200000,,"[['Truck86577', 524]]"
972,200412,,"[['Truck86574', 536], ['Truck86582', 516]]"
973,200412,,"[['Truck86564', 562]]"
975,200000,,"[['Truck86575', 539]]"
978,200000,,"[['Truck86579', 532]]"
981,200412,,"[['Truck86578', 535]]"
991,200412,,"[['Truck86588', 520]]"
992,200000,,"[['Truck86589', 521]]"
994,200412,,"[['Truck86592', 513]]"
1000,200412,,"[['Truck86598', 504]]"
1006,200000,,"[['Truck86585', 545]]"
1008,200000,,"[['Truck86581', 557]]"
1011,200000,,"[['Truck86599', 515]]"
1011,200412,,"[['Truck86596', 520]]"
1015,200000,,"[['Truck86595', 529]]"
1020,200412,,"[['Truck86584', 559]]"
1023,200000,,"[['Truck86601', 522]]"
1025,200000,,"[['Truck86603', 519]]"
1025,200412,,"[['Truck86576', 584]]"
1027,200412,,"[['Truck86602', 521]]"
1028,200000,,"[['Truck86609', 507]]"
1028,200412,,"[['Truck86604', 517]]"
1036,200000,,"[['Truck86615', 500]]"
