Step,AgentID,Delay time,Driving time of cars leaving
426,200000,,"[['Truck57621', 375]]"
432,200000,,"[['Truck57601', 431]]"
433,200000,,"[['Truck57603', 427]]"
446,200412,,"[['Truck57602', 440]]"
447,200000,,"[['Truck57607', 431]]"
448,200000,,"[['Truck57605', 437]]"
460,200412,,"[['Truck57606', 444]]"
464,200412,,"[['Truck57614', 428]]"
467,200412,,"[['Truck57600', 466]]"
468,200412,,"[['Truck57608', 447]]"
472,200000,,"[['Truck57617', 431]]"
472,200412,,"[['Truck57604', 461]]"
477,200412,,"[['Truck57610', 451]]"
480,200412,,"[['Truck57618', 434]]"
487,200000,,"[['Truck57619', 441]]"
488,200412,,"[['Truck57624', 427]]"
490,200412,,"[['Truck57612', 459]]"
494,200000,,"[['Truck57629', 423]]"
497,200000,,"[['Truck57615', 461]]"
497,200412,,"[['Truck57616', 456]]"
502,200000,,"[['Truck57613', 471]]"
504,200000,,"[['Truck57611', 478], ['Truck57631', 428]]"
507,200000,,"[['Truck57609', 486]]"
508,200000,,"[['Truck57633', 427]]"
511,200412,,"[['Truck57622', 455]]"
517,200000,,"[['Truck57627', 451]]"
517,200412,,"[['Truck57626', 451]]"
519,200412,,"[['Truck57632', 438]]"
521,200412,,"[['Truck57634', 435]]"
523,200000,,"[['Truck57623', 467]]"
524,200412,,"[['Truck57640', 423]]"
525,200000,,"[['Truck57625', 464]]"
527,200000,,"[['Truck57645', 416]]"
530,200412,,"[['Truck57628', 459]]"
531,200412,,"[['Truck57620', 480]]"
536,200412,,"[['Truck57650', 410]]"
541,200412,,"[['Truck57636', 450]]"
545,200000,,"[['Truck57641', 444], ['Truck57643', 439]]"
545,200412,,"[['Truck57630', 469]]"
548,200412,,"[['Truck57638', 452]]"
552,200412,,"[['Truck57642', 446]]"
556,200000,,"[['Truck57647', 440]]"
557,200412,,"[['Truck57644', 446]]"
564,200000,,"[['Truck57637', 473], ['Truck57663', 408]]"
564,200412,,"[['Truck57664', 403]]"
567,200000,,"[['Truck57639', 471]]"
578,200412,,"[['Truck57658', 432]]"
579,200000,,"[['Truck57635', 493]]"
579,200412,,"[['Truck57652', 448]]"
580,200000,,"[['Truck57657', 439]]"
582,200412,,"[['Truck57646', 466], ['Truck57654', 446]]"
583,200000,,"[['Truck57651', 457]]"
588,200000,,"[['Truck57661', 437]]"
595,200000,,"[['Truck57649', 474]]"
595,200412,,"[['Truck57676', 404]]"
606,200412,,"[['Truck57660', 455]]"
609,200000,,"[['Truck57673', 428]]"
610,200412,,"[['Truck57666', 444]]"
612,200000,,"[['Truck57675', 426]]"
616,200412,,"[['Truck57674', 430]]"
617,200000,,"[['Truck57653', 486]]"
618,200412,,"[['Truck57648', 497], ['Truck57656', 477]]"
621,200000,,"[['Truck57667', 455]]"
622,200000,,"[['Truck57659', 476], ['Truck57669', 451]]"
622,200412,,"[['Truck57662', 466]]"
625,200412,,"[['Truck57668', 454]]"
628,200000,,"[['Truck57665', 467]]"
629,200000,,"[['Truck57655', 493], ['Truck57681', 428]]"
630,200412,,"[['Truck57672', 449]]"
631,200000,,"[['Truck57687', 415]]"
633,200000,,"[['Truck57671', 457]]"
635,200000,,"[['Truck57691', 409]]"
638,200412,,"[['Truck57684', 427]]"
641,200000,,"[['Truck57677', 450]]"
645,200412,,"[['Truck57680', 444]]"
646,200000,,"[['Truck57679', 450]]"
648,200000,,"[['Truck57689', 427]]"
651,200000,,"[['Truck57685', 440]]"
654,200000,,"[['Truck57705', 393]]"
655,200000,,"[['Truck57683', 449]]"
655,200412,,"[['Truck57682', 449]]"
657,200000,,"[['Truck57695', 421]]"
661,200412,,"[['Truck57704', 400]]"
662,200412,,"[['Truck57678', 466]]"
665,200412,,"[['Truck57690', 439]]"
668,200412,,"[['Truck57670', 492]]"
670,200000,,"[['Truck57693', 439]]"
673,200412,,"[['Truck57686', 457]]"
675,200000,,"[['Truck57707', 409]]"
675,200412,,"[['Truck57688', 454]]"
676,200000,,"[['Truck57699', 430]]"
680,200412,,"[['Truck57712', 399]]"
689,200412,,"[['Truck57708', 418]]"
694,200000,,"[['Truck57701', 443]]"
698,200412,,"[['Truck57694', 462], ['Truck57702', 442]]"
700,200412,,"[['Truck57692', 469]]"
702,200412,,"[['Truck57696', 461]]"
709,200000,,"[['Truck57703', 453]]"
716,200000,,"[['Truck57697', 475]]"
719,200000,,"[['Truck57721', 418]]"
726,200000,,"[['Truck57719', 430]]"
726,200412,,"[['Truck57730', 400]]"
727,200412,,"[['Truck57698', 481]]"
729,200000,,"[['Truck57709', 458]]"
730,200412,,"[['Truck57710', 454]]"
736,200000,,"[['Truck57713', 455]]"
736,200412,,"[['Truck57716', 445]]"
739,200412,,"[['Truck57706', 473]]"
743,200412,,"[['Truck57738', 397]]"
744,200000,,"[['Truck57715', 458]]"
745,200412,,"[['Truck57700', 494], ['Truck57736', 404]]"
747,200412,,"[['Truck57726', 431]]"
748,200000,,"[['Truck57711', 472]]"
750,200412,,"[['Truck57734', 414]]"
751,200412,,"[['Truck57722', 445]]"
752,200412,,"[['Truck57718', 456]]"
753,200000,,"[['Truck57735', 417]]"
755,200000,,"[['Truck57727', 439]]"
757,200000,,"[['Truck57731', 431]]"
757,200412,,"[['Truck57714', 471]]"
760,200000,,"[['Truck57725', 449]]"
765,200412,,"[['Truck57724', 454]]"
769,200412,,"[['Truck57728', 448]]"
771,200000,,"[['Truck57749', 400]]"
773,200000,,"[['Truck57737', 432]]"
774,200000,,"[['Truck57717', 483]]"
777,200000,,"[['Truck57723', 471]]"
779,200000,,"[['Truck57739', 433]]"
780,200000,,"[['Truck57729', 459], ['Truck57745', 419]]"
783,200412,,"[['Truck57720', 482]]"
784,200000,,"[['Truck57733', 453]]"
792,200000,,"[['Truck57753', 411], ['Truck57759', 396]]"
796,200412,,"[['Truck57754', 410]]"
797,200412,,"[['Truck57756', 406]]"
808,200412,,"[['Truck57752', 427]]"
810,200000,,"[['Truck57741', 459], ['Truck57747', 444]]"
810,200412,,"[['Truck57770', 384]]"
811,200412,,"[['Truck57748', 440]]"
813,200412,,"[['Truck57732', 482]]"
816,200000,,"[['Truck57743', 460]]"
821,200412,,"[['Truck57760', 420]]"
822,200412,,"[['Truck57742', 466]]"
828,200000,,"[['Truck57751', 452]]"
829,200000,,"[['Truck57757', 438]]"
829,200412,,"[['Truck57758', 433]]"
832,200000,,"[['Truck57763', 426]]"
832,200412,,"[['Truck57746', 466]]"
833,200412,,"[['Truck57744', 472]]"
837,200412,,"[['Truck57764', 426]]"
848,200000,,"[['Truck57769', 427]]"
850,200000,,"[['Truck57767', 434]]"
853,200000,,"[['Truck57755', 467]]"
855,200412,,"[['Truck57740', 504]]"
856,200412,,"[['Truck57774', 420]]"
857,200000,,"[['Truck57761', 456]]"
858,200412,,"[['Truck57766', 442], ['Truck57772', 427]]"
860,200000,,"[['Truck57765', 449]]"
862,200412,,"[['Truck57762', 456]]"
864,200000,,"[['Truck57775', 428]]"
869,200000,,"[['Truck57773', 438]]"
869,200412,,"[['Truck57750', 493], ['Truck57782', 413]]"
872,200000,,"[['Truck57771', 446]]"
888,200000,,"[['Truck57777', 447]]"
895,200412,,"[['Truck57780', 444]]"
896,200000,,"[['Truck57783', 440]]"
906,200412,,"[['Truck57790', 430]]"
907,200000,,"[['Truck57787', 441]]"
918,200412,,"[['Truck57792', 437]]"
919,200412,,"[['Truck57776', 478]]"
920,200000,,"[['Truck57779', 474]]"
923,200412,,"[['Truck57800', 422]]"
924,200412,,"[['Truck57778', 478]]"
925,200412,,"[['Truck57784', 464]]"
927,200412,,"[['Truck57796', 436]]"
930,200000,,"[['Truck57795', 444]]"
930,200412,,"[['Truck57786', 464]]"
931,200000,,"[['Truck57793', 450]]"
932,200412,,"[['Truck57768', 511]]"
934,200000,,"[['Truck57781', 483]]"
936,200412,,"[['Truck57804', 425]]"
937,200000,,"[['Truck57803', 431]]"
940,200000,,"[['Truck57785', 479]]"
