Step,AgentID,Delay time,Driving time of cars leaving
505,200412,,"[['Truck106562', 499]]"
517,200000,,"[['Truck106563', 511]]"
547,200412,,"[['Truck106580', 496]]"
556,200000,,"[['Truck106573', 525]]"
560,200412,,"[['Truck106568', 539]]"
562,200000,,"[['Truck106571', 536]]"
563,200412,,"[['Truck106574', 527]]"
566,200000,,"[['Truck106565', 555], ['Truck106579', 520]]"
569,200000,,"[['Truck106595', 483]]"
573,200412,,"[['Truck106598', 477]]"
575,200000,,"[['Truck106577', 534]]"
577,200412,,"[['Truck106576', 536]]"
586,200000,,"[['Truck106567', 570], ['Truck106593', 505]]"
593,200000,,"[['Truck106591', 517]]"
599,200412,,"[['Truck106600', 498]]"
601,200412,,"[['Truck106566', 585]]"
614,200412,,"[['Truck106592', 533]]"
616,200000,,"[['Truck106575', 580]]"
616,200412,,"[['Truck106584', 555]]"
619,200412,,"[['Truck106564', 608], ['Truck106578', 573]]"
628,200000,,"[['Truck106587', 562]]"
629,200412,,"[['Truck106594', 543]]"
636,200412,,"[['Truck106590', 560]]"
639,200412,,"[['Truck106588', 568]]"
640,200412,,"[['Truck106560', 639]]"
642,200000,,"[['Truck106597', 551]]"
646,200000,,"[['Truck106561', 645]]"
647,200000,,"[['Truck106585', 586]]"
649,200000,,"[['Truck106589', 578]]"
649,200412,,"[['Truck106614', 513]]"
654,200000,,"[['Truck106599', 558]]"
654,200412,,"[['Truck106610', 528]]"
664,200000,,"[['Truck106581', 613]]"
666,200412,,"[['Truck106572', 635]]"
668,200412,,"[['Truck106582', 612]]"
672,200000,,"[['Truck106583', 616]]"
679,200412,,"[['Truck106570', 653]]"
680,200000,,"[['Truck106607', 564]]"
685,200000,,"[['Truck106569', 664]]"
690,200000,,"[['Truck106603', 584]]"
690,200412,,"[['Truck106602', 584]]"
691,200412,,"[['Truck106596', 600], ['Truck106604', 580]]"
696,200412,,"[['Truck106628', 525]]"
700,200412,,"[['Truck106630', 524]]"
705,200000,,"[['Truck106627', 539]]"
706,200000,,"[['Truck106615', 570]]"
708,200412,,"[['Truck106624', 547]]"
709,200412,,"[['Truck106632', 528]]"
710,200412,,"[['Truck106586', 644], ['Truck106626', 544]]"
712,200412,,"[['Truck106634', 526]]"
715,200412,,"[['Truck106608', 594]]"
718,200412,,"[['Truck106638', 522]]"
721,200000,,"[['Truck106609', 600]]"
721,200412,,"[['Truck106616', 580]]"
729,200412,,"[['Truck106618', 583]]"
733,200000,,"[['Truck106625', 572]]"
744,200000,,"[['Truck106629', 573]]"
744,200412,,"[['Truck106642', 538]]"
748,200412,,"[['Truck106606', 632]]"
749,200000,,"[['Truck106637', 558]]"
750,200000,,"[['Truck106623', 594], ['Truck106639', 554]]"
751,200000,,"[['Truck106601', 650]]"
753,200000,,"[['Truck106621', 602]]"
754,200000,,"[['Truck106611', 628]]"
758,200000,,"[['Truck106635', 572]]"
762,200000,,"[['Truck106617', 621]]"
766,200412,,"[['Truck106622', 610]]"
767,200000,,"[['Truck106619', 621], ['Truck106641', 566]]"
767,200412,,"[['Truck106620', 616]]"
773,200412,,"[['Truck106612', 642]]"
778,200412,,"[['Truck106640', 577]]"
789,200412,,"[['Truck106650', 563]]"
793,200412,,"[['Truck106654', 557]]"
795,200000,,"[['Truck106645', 584], ['Truck106647', 579]]"
796,200000,,"[['Truck106613', 665]]"
800,200000,,"[['Truck106631', 624]]"
801,200412,,"[['Truck106644', 590], ['Truck106664', 540]]"
806,200000,,"[['Truck106657', 565]]"
807,200000,,"[['Truck106605', 696]]"
816,200000,,"[['Truck106655', 580]]"
817,200412,,"[['Truck106636', 626]]"
818,200000,,"[['Truck106649', 597]]"
818,200412,,"[['Truck106662', 562]]"
822,200000,,"[['Truck106689', 501]]"
823,200000,,"[['Truck106653', 592]]"
825,200000,,"[['Truck106661', 574]]"
826,200000,,"[['Truck106683', 520]]"
827,200412,,"[['Truck106680', 526]]"
828,200000,,"[['Truck106643', 622]]"
829,200412,,"[['Truck106676', 538]]"
830,200412,,"[['Truck106646', 614], ['Truck106648', 609], ['Truck106660', 579]]"
833,200412,,"[['Truck106690', 507]]"
834,200000,,"[['Truck106633', 653]]"
834,200412,,"[['Truck106658', 588]]"
835,200000,,"[['Truck106659', 589]]"
838,200412,,"[['Truck106682', 532]]"
841,200000,,"[['Truck106663', 585]]"
842,200000,,"[['Truck106667', 576]]"
846,200412,,"[['Truck106684', 535]]"
849,200412,,"[['Truck106666', 583]]"
854,200000,,"[['Truck106665', 593]]"
855,200412,,"[['Truck106672', 574]]"
859,200000,,"[['Truck106675', 573]]"
866,200412,,"[['Truck106670', 590]]"
874,200412,,"[['Truck106652', 643]]"
878,200000,,"[['Truck106669', 607]]"
880,200412,,"[['Truck106686', 564]]"
885,200000,,"[['Truck106681', 584]]"
889,200412,,"[['Truck106710', 513]]"
892,200412,,"[['Truck106678', 596]]"
897,200000,,"[['Truck106693', 566]]"
897,200412,,"[['Truck106688', 576]]"
900,200000,,"[['Truck106699', 554]]"
900,200412,,"[['Truck106722', 494]]"
902,200412,,"[['Truck106668', 631]]"
903,200000,,"[['Truck106651', 677]]"
905,200000,,"[['Truck106685', 594]]"
907,200000,,"[['Truck106687', 591]]"
908,200412,,"[['Truck106696', 567]]"
912,200000,,"[['Truck106671', 636]]"
915,200412,,"[['Truck106674', 629], ['Truck106702', 559]]"
916,200000,,"[['Truck106679', 620]]"
917,200000,,"[['Truck106673', 636]]"
917,200412,,"[['Truck106656', 676], ['Truck106698', 571]]"
921,200000,,"[['Truck106715', 535]]"
