Step,AgentID,Delay time,Driving time of cars leaving
483,200000,,"[['Truck103681', 482], ['Truck103695', 447]]"
484,200412,,"[['Truck103680', 483]]"
485,200000,,"[['Truck103685', 474]]"
486,200000,,"[['Truck103683', 480], ['Truck103691', 460]]"
494,200000,,"[['Truck103699', 448]]"
496,200412,,"[['Truck103686', 480]]"
497,200000,,"[['Truck103693', 466]]"
497,200412,,"[['Truck103684', 486]]"
505,200000,,"[['Truck103705', 444]]"
505,200412,,"[['Truck103682', 499]]"
510,200000,,"[['Truck103697', 469]]"
520,200412,,"[['Truck103690', 494]]"
525,200412,,"[['Truck103692', 494]]"
526,200412,,"[['Truck103688', 505]]"
533,200000,,"[['Truck103687', 517]]"
533,200412,,"[['Truck103700', 482]]"
534,200000,,"[['Truck103709', 463]]"
534,200412,,"[['Truck103704', 473]]"
535,200000,,"[['Truck103719', 439]]"
539,200000,,"[['Truck103701', 488]]"
539,200412,,"[['Truck103694', 503], ['Truck103706', 473]]"
548,200000,,"[['Truck103689', 527]]"
553,200000,,"[['Truck103711', 477]]"
555,200000,,"[['Truck103707', 489]]"
558,200412,,"[['Truck103714', 472]]"
559,200412,,"[['Truck103708', 488]]"
560,200412,,"[['Truck103696', 519]]"
562,200412,,"[['Truck103698', 516]]"
563,200000,,"[['Truck103703', 507]]"
564,200412,,"[['Truck103702', 508], ['Truck103716', 473]]"
567,200000,,"[['Truck103713', 486]]"
569,200412,,"[['Truck103724', 458]]"
574,200000,,"[['Truck103723', 468]]"
578,200000,,"[['Truck103717', 487], ['Truck103721', 477]]"
578,200412,,"[['Truck103712', 497]]"
581,200412,,"[['Truck103718', 485]]"
582,200412,,"[['Truck103710', 506]]"
586,200412,,"[['Truck103720', 485], ['Truck103726', 470]]"
595,200412,,"[['Truck103722', 489]]"
597,200412,,"[['Truck103732', 466]]"
598,200000,,"[['Truck103715', 512]]"
600,200000,,"[['Truck103729', 479]]"
601,200412,,"[['Truck103730', 475]]"
602,200000,,"[['Truck103731', 476]]"
608,200000,,"[['Truck103725', 497]]"
609,200412,,"[['Truck103746', 443]]"
613,200412,,"[['Truck103728', 492]]"
621,200000,,"[['Truck103743', 465]]"
623,200000,,"[['Truck103739', 477]]"
627,200412,,"[['Truck103736', 486], ['Truck103740', 476]]"
628,200000,,"[['Truck103747', 462]]"
631,200000,,"[['Truck103735', 495], ['Truck103737', 490]]"
638,200412,,"[['Truck103734', 502], ['Truck103742', 482], ['Truck103760', 437]]"
641,200000,,"[['Truck103741', 490]]"
646,200412,,"[['Truck103750', 470]]"
650,200000,,"[['Truck103733', 519]]"
652,200412,,"[['Truck103762', 446]]"
654,200412,,"[['Truck103738', 508], ['Truck103744', 493]]"
656,200000,,"[['Truck103727', 540]]"
663,200000,,"[['Truck103745', 502]]"
667,200000,,"[['Truck103753', 486]]"
667,200412,,"[['Truck103756', 476], ['Truck103774', 431]]"
669,200000,,"[['Truck103757', 478]]"
672,200000,,"[['Truck103749', 501]]"
673,200000,,"[['Truck103755', 487]]"
673,200412,,"[['Truck103748', 502], ['Truck103754', 487]]"
676,200000,,"[['Truck103765', 465]]"
676,200412,,"[['Truck103752', 495]]"
678,200000,,"[['Truck103761', 477]]"
682,200000,,"[['Truck103759', 486]]"
686,200000,,"[['Truck103763', 480]]"
687,200000,,"[['Truck103751', 511]]"
689,200412,,"[['Truck103758', 493]]"
693,200000,,"[['Truck103771', 467]]"
693,200412,,"[['Truck103772', 462]]"
699,200000,,"[['Truck103785', 438]]"
703,200000,,"[['Truck103775', 467]]"
704,200412,,"[['Truck103764', 493]]"
706,200000,,"[['Truck103783', 450]]"
710,200412,,"[['Truck103770', 484]]"
712,200412,,"[['Truck103780', 461]]"
714,200412,,"[['Truck103782', 458]]"
719,200412,,"[['Truck103788', 448]]"
720,200000,,"[['Truck103767', 504]]"
720,200412,,"[['Truck103784', 459]]"
730,200000,,"[['Truck103769', 509]]"
735,200000,,"[['Truck103773', 504]]"
742,200412,,"[['Truck103778', 496]]"
743,200000,,"[['Truck103799', 447]]"
743,200412,,"[['Truck103766', 527], ['Truck103792', 462]]"
744,200412,,"[['Truck103768', 523], ['Truck103786', 478]]"
747,200000,,"[['Truck103779', 501]]"
748,200000,,"[['Truck103777', 507]]"
754,200000,,"[['Truck103793', 473], ['Truck103795', 468]]"
756,200000,,"[['Truck103781', 505]]"
757,200412,,"[['Truck103808', 436]]"
761,200000,,"[['Truck103791', 485]]"
762,200000,,"[['Truck103789', 491]]"
764,200412,,"[['Truck103776', 523]]"
770,200000,,"[['Truck103815', 434]]"
774,200412,,"[['Truck103790', 498]]"
776,200000,,"[['Truck103807', 460]]"
776,200412,,"[['Truck103800', 475]]"
780,200412,,"[['Truck103802', 474]]"
784,200000,,"[['Truck103787', 518]]"
788,200412,,"[['Truck103814', 452]]"
789,200412,,"[['Truck103806', 473]]"
790,200000,,"[['Truck103797', 499]]"
791,200000,,"[['Truck103811', 465], ['Truck103813', 460]]"
791,200412,,"[['Truck103796', 500]]"
795,200412,,"[['Truck103794', 509]]"
799,200412,,"[['Truck103812', 468]]"
802,200000,,"[['Truck103803', 496]]"
803,200412,,"[['Truck103798', 507]]"
804,200000,,"[['Truck103817', 463]]"
804,200412,,"[['Truck103810', 478], ['Truck103816', 463]]"
808,200000,,"[['Truck103809', 487]]"
811,200000,,"[['Truck103805', 500]]"
817,200412,,"[['Truck103820', 466]]"
823,200412,,"[['Truck103822', 467]]"
829,200000,,"[['Truck103823', 473]]"
829,200412,,"[['Truck103804', 518]]"
831,200000,,"[['Truck103821', 480]]"
833,200412,,"[['Truck103818', 487]]"
834,200000,,"[['Truck103801', 533]]"
841,200000,,"[['Truck103829', 470]]"
843,200000,,"[['Truck103819', 497]]"
844,200412,,"[['Truck103832', 463]]"
845,200412,,"[['Truck103828', 474]]"
849,200412,,"[['Truck103840', 448]]"
850,200000,,"[['Truck103827', 484]]"
851,200412,,"[['Truck103844', 440]]"
855,200000,,"[['Truck103825', 494]]"
862,200412,,"[['Truck103826', 496]]"
866,200000,,"[['Truck103841', 465]]"
866,200412,,"[['Truck103824', 505]]"
871,200412,,"[['Truck103830', 495]]"
875,200000,,"[['Truck103833', 494]]"
876,200412,,"[['Truck103838', 480]]"
877,200000,,"[['Truck103851', 451]]"
884,200000,,"[['Truck103837', 493]]"
891,200412,,"[['Truck103834', 505], ['Truck103836', 500]]"
892,200000,,"[['Truck103857', 451]]"
894,200000,,"[['Truck103839', 498]]"
897,200412,,"[['Truck103870', 421]]"
898,200000,,"[['Truck103831', 522], ['Truck103843', 492]]"
901,200000,,"[['Truck103845', 490]]"
907,200412,,"[['Truck103852', 476]]"
908,200000,,"[['Truck103835', 522]]"
908,200412,,"[['Truck103848', 487]]"
915,200412,,"[['Truck103846', 499]]"
916,200000,,"[['Truck103849', 495]]"
922,200412,,"[['Truck103854', 486]]"
928,200000,,"[['Truck103871', 452]]"
929,200000,,"[['Truck103855', 493]]"
930,200000,,"[['Truck103847', 514]]"
937,200000,,"[['Truck103863', 481]]"
937,200412,,"[['Truck103858', 491]]"
938,200412,,"[['Truck103842', 532]]"
939,200000,,"[['Truck103853', 508]]"
943,200000,,"[['Truck103885', 432]]"
946,200000,,"[['Truck103859', 500]]"
947,200000,,"[['Truck103865', 486]]"
947,200412,,"[['Truck103866', 481]]"
949,200000,,"[['Truck103875', 463]]"
951,200412,,"[['Truck103850', 525]]"
958,200000,,"[['Truck103867', 492]]"
958,200412,,"[['Truck103864', 497]]"
961,200000,,"[['Truck103877', 470]]"
964,200412,,"[['Truck103856', 523]]"
967,200412,,"[['Truck103860', 516]]"
968,200000,,"[['Truck103881', 467], ['Truck103891', 442]]"
968,200412,,"[['Truck103862', 512]]"
