Step,AgentID,Delay time,Driving time of cars leaving
463,200000,,"[['Truck112321', 462]]"
500,200412,,"[['Truck112320', 499]]"
504,200412,,"[['Truck112322', 498]]"
528,200000,,"[['Truck112345', 467]]"
532,200412,,"[['Truck112334', 496]]"
534,200000,,"[['Truck112323', 528]]"
539,200000,,"[['Truck112339', 493]]"
546,200000,,"[['Truck112325', 535]]"
549,200412,,"[['Truck112328', 528]]"
551,200412,,"[['Truck112332', 520], ['Truck112338', 505]]"
555,200000,,"[['Truck112335', 519]]"
559,200000,,"[['Truck112329', 538]]"
561,200000,,"[['Truck112327', 545]]"
562,200412,,"[['Truck112324', 551]]"
563,200412,,"[['Truck112330', 537], ['Truck112336', 522]]"
571,200000,,"[['Truck112367', 455]]"
574,200412,,"[['Truck112342', 518]]"
576,200412,,"[['Truck112352', 495]]"
580,200000,,"[['Truck112337', 539]]"
583,200412,,"[['Truck112326', 567]]"
585,200412,,"[['Truck112348', 514]]"
587,200000,,"[['Truck112341', 536], ['Truck112351', 511]]"
589,200000,,"[['Truck112333', 558]]"
590,200000,,"[['Truck112331', 564]]"
592,200000,,"[['Truck112353', 511]]"
592,200412,,"[['Truck112344', 531]]"
593,200000,,"[['Truck112363', 487]]"
598,200000,,"[['Truck112349', 527]]"
600,200412,,"[['Truck112350', 524]]"
602,200000,,"[['Truck112355', 516]]"
604,200000,,"[['Truck112347', 538]]"
606,200000,,"[['Truck112343', 550]]"
607,200412,,"[['Truck112354', 521]]"
610,200000,,"[['Truck112357', 519]]"
612,200412,,"[['Truck112340', 561]]"
613,200000,,"[['Truck112373', 482]]"
617,200412,,"[['Truck112370', 491]]"
619,200412,,"[['Truck112366', 503]]"
625,200412,,"[['Truck112364', 514]]"
627,200412,,"[['Truck112358', 531]]"
628,200000,,"[['Truck112359', 532]]"
628,200412,,"[['Truck112376', 487]]"
633,200412,,"[['Truck112362', 527]]"
638,200412,,"[['Truck112360', 537]]"
640,200000,,"[['Truck112381', 489]]"
642,200412,,"[['Truck112372', 511]]"
644,200000,,"[['Truck112365', 533], ['Truck112369', 523]]"
644,200412,,"[['Truck112346', 578]]"
647,200000,,"[['Truck112361', 546]]"
648,200412,,"[['Truck112368', 527]]"
651,200000,,"[['Truck112379', 505]]"
654,200000,,"[['Truck112371', 528], ['Truck112395', 468]]"
656,200000,,"[['Truck112375', 520]]"
660,200412,,"[['Truck112356', 569]]"
661,200412,,"[['Truck112382', 505]]"
665,200000,,"[['Truck112377', 524]]"
666,200412,,"[['Truck112390', 490]]"
668,200000,,"[['Truck112389', 497]]"
669,200412,,"[['Truck112388', 498]]"
671,200412,,"[['Truck112394', 485]]"
673,200000,,"[['Truck112419', 427]]"
673,200412,,"[['Truck112374', 537], ['Truck112404', 462]]"
674,200000,,"[['Truck112391', 498]]"
675,200000,,"[['Truck112397', 484]]"
678,200000,,"[['Truck112383', 522]]"
680,200000,,"[['Truck112411', 454]]"
680,200412,,"[['Truck112386', 514]]"
683,200412,,"[['Truck112378', 537]]"
685,200412,,"[['Truck112380', 534]]"
688,200412,,"[['Truck112392', 507]]"
694,200000,,"[['Truck112407', 478]]"
