Step,AgentID,Delay time,Driving time of cars leaving
370,200412,,"[['Truck100802', 364]]"
382,200412,,"[['Truck100804', 371]]"
383,200412,,"[['Truck100800', 382]]"
389,200412,,"[['Truck100806', 373], ['Truck100808', 368]]"
397,200000,,"[['Truck100801', 396], ['Truck100807', 381]]"
398,200412,,"[['Truck100810', 372]]"
403,200000,,"[['Truck100809', 382]]"
408,200412,,"[['Truck100816', 367]]"
412,200000,,"[['Truck100803', 406], ['Truck100805', 401]]"
412,200412,,"[['Truck100814', 376]]"
415,200000,,"[['Truck100811', 389], ['Truck100821', 364]]"
418,200000,,"[['Truck100813', 387]]"
420,200000,,"[['Truck100819', 374]]"
421,200000,,"[['Truck100815', 385]]"
424,200000,,"[['Truck100823', 368]]"
424,200412,,"[['Truck100812', 393]]"
428,200000,,"[['Truck100817', 387]]"
428,200412,,"[['Truck100818', 382]]"
433,200412,,"[['Truck100822', 377], ['Truck100824', 372]]"
437,200412,,"[['Truck100820', 386]]"
447,200412,,"[['Truck100826', 381]]"
449,200000,,"[['Truck100827', 383]]"
453,200000,,"[['Truck100829', 382]]"
453,200412,,"[['Truck100828', 382], ['Truck100832', 372]]"
454,200000,,"[['Truck100825', 393], ['Truck100839', 358]]"
461,200000,,"[['Truck100831', 385]]"
461,200412,,"[['Truck100836', 370]]"
467,200000,,"[['Truck100835', 381], ['Truck100837', 376]]"
468,200412,,"[['Truck100830', 392]]"
471,200412,,"[['Truck100842', 365]]"
472,200000,,"[['Truck100833', 391]]"
477,200000,,"[['Truck100841', 376]]"
477,200412,,"[['Truck100844', 366]]"
482,200412,,"[['Truck100846', 366]]"
483,200412,,"[['Truck100834', 397]]"
484,200000,,"[['Truck100843', 378]]"
492,200412,,"[['Truck100848', 371]]"
493,200000,,"[['Truck100849', 372]]"
494,200412,,"[['Truck100840', 393]]"
495,200412,,"[['Truck100850', 369]]"
496,200412,,"[['Truck100838', 400]]"
501,200000,,"[['Truck100845', 390], ['Truck100857', 360]]"
503,200000,,"[['Truck100851', 377]]"
504,200412,,"[['Truck100856', 363]]"
505,200000,,"[['Truck100861', 354]]"
506,200000,,"[['Truck100853', 375]]"
508,200000,,"[['Truck100859', 362]]"
513,200000,,"[['Truck100847', 397]]"
515,200000,,"[['Truck100865', 354]]"
515,200412,,"[['Truck100852', 384]]"
523,200412,,"[['Truck100854', 387]]"
526,200000,,"[['Truck100855', 390]]"
527,200412,,"[['Truck100868', 356]]"
535,200000,,"[['Truck100863', 379]]"
536,200412,,"[['Truck100862', 380]]"
540,200000,,"[['Truck100869', 369]]"
544,200000,,"[['Truck100867', 378]]"
547,200412,,"[['Truck100858', 401], ['Truck100864', 386]]"
549,200412,,"[['Truck100872', 368]]"
552,200412,,"[['Truck100860', 401], ['Truck100876', 361]]"
555,200412,,"[['Truck100878', 359]]"
558,200412,,"[['Truck100870', 382]]"
562,200412,,"[['Truck100880', 361]]"
563,200000,,"[['Truck100877', 372]]"
563,200412,,"[['Truck100866', 397]]"
564,200000,,"[['Truck100873', 383]]"
565,200000,,"[['Truck100875', 379]]"
568,200000,,"[['Truck100881', 367]]"
574,200412,,"[['Truck100882', 368]]"
577,200000,,"[['Truck100887', 361]]"
581,200412,,"[['Truck100874', 395], ['Truck100886', 365]]"
583,200000,,"[['Truck100883', 377]]"
585,200000,,"[['Truck100879', 389]]"
586,200000,,"[['Truck100891', 360]]"
589,200000,,"[['Truck100871', 413]]"
595,200000,,"[['Truck100895', 359]]"
596,200000,,"[['Truck100897', 355]]"
596,200412,,"[['Truck100884', 385]]"
598,200412,,"[['Truck100890', 372]]"
600,200000,,"[['Truck100893', 369]]"
605,200000,,"[['Truck100889', 384]]"
606,200000,,"[['Truck100899', 360]]"
611,200000,,"[['Truck100885', 400]]"
614,200412,,"[['Truck100894', 378]]"
618,200412,,"[['Truck100896', 377]]"
620,200412,,"[['Truck100898', 374]]"
621,200412,,"[['Truck100888', 400]]"
626,200000,,"[['Truck100903', 370]]"
636,200000,,"[['Truck100901', 385]]"
636,200412,,"[['Truck100900', 385]]"
637,200412,,"[['Truck100892', 406], ['Truck100902', 381]]"
640,200412,,"[['Truck100906', 374]]"
645,200412,,"[['Truck100904', 384]]"
652,200000,,"[['Truck100907', 386]]"
654,200000,,"[['Truck100905', 393]]"
655,200000,,"[['Truck100909', 384]]"
656,200412,,"[['Truck100916', 365]]"
661,200000,,"[['Truck100915', 375]]"
661,200412,,"[['Truck100910', 385]]"
664,200412,,"[['Truck100908', 393]]"
668,200000,,"[['Truck100917', 377]]"
670,200000,,"[['Truck100911', 394]]"
672,200412,,"[['Truck100924', 361]]"
675,200000,,"[['Truck100913', 394], ['Truck100921', 374]]"
676,200412,,"[['Truck100914', 390]]"
681,200412,,"[['Truck100928', 360]]"
687,200412,,"[['Truck100912', 406], ['Truck100922', 381]]"
690,200412,,"[['Truck100918', 394]]"
