Step,AgentID,Delay time,Driving time of cars leaving
326,200000,,"[['Truck63361', 325]]"
327,200412,,"[['Truck63364', 316]]"
342,200412,,"[['Truck63360', 341]]"
343,200412,,"[['Truck63368', 322]]"
347,200000,,"[['Truck63371', 321]]"
351,200412,,"[['Truck63362', 345]]"
356,200000,,"[['Truck63363', 350]]"
360,200000,,"[['Truck63369', 339]]"
360,200412,,"[['Truck63374', 324]]"
361,200412,,"[['Truck63370', 335], ['Truck63376', 320]]"
368,200000,,"[['Truck63365', 357]]"
368,200412,,"[['Truck63366', 352]]"
370,200000,,"[['Truck63367', 354], ['Truck63373', 339]]"
370,200412,,"[['Truck63372', 339]]"
376,200412,,"[['Truck63380', 325]]"
378,200000,,"[['Truck63377', 337]]"
380,200000,,"[['Truck63383', 324], ['Truck63387', 314]]"
380,200412,,"[['Truck63384', 319]]"
382,200412,,"[['Truck63382', 326]]"
384,200000,,"[['Truck63375', 348]]"
400,200000,,"[['Truck63395', 314]]"
403,200000,,"[['Truck63379', 357]]"
403,200412,,"[['Truck63378', 357]]"
406,200000,,"[['Truck63381', 355]]"
407,200000,,"[['Truck63389', 336]]"
409,200000,,"[['Truck63385', 348]]"
409,200412,,"[['Truck63392', 328]]"
415,200412,,"[['Truck63386', 349], ['Truck63390', 339]]"
416,200412,,"[['Truck63396', 325]]"
418,200000,,"[['Truck63401', 317]]"
419,200412,,"[['Truck63388', 348]]"
420,200000,,"[['Truck63397', 329]]"
424,200000,,"[['Truck63391', 348]]"
432,200412,,"[['Truck63400', 331], ['Truck63406', 316]]"
433,200000,,"[['Truck63393', 352], ['Truck63403', 327]]"
434,200412,,"[['Truck63398', 338]]"
435,200412,,"[['Truck63394', 349]]"
441,200000,,"[['Truck63407', 325]]"
447,200000,,"[['Truck63399', 351]]"
447,200412,,"[['Truck63404', 336]]"
449,200412,,"[['Truck63402', 343]]"
455,200000,,"[['Truck63413', 324]]"
460,200000,,"[['Truck63417', 319]]"
461,200412,,"[['Truck63416', 320]]"
462,200412,,"[['Truck63418', 316]]"
463,200000,,"[['Truck63415', 327]]"
466,200412,,"[['Truck63410', 340]]"
468,200000,,"[['Truck63405', 357]]"
470,200000,,"[['Truck63421', 319]]"
470,200412,,"[['Truck63408', 349]]"
471,200000,,"[['Truck63419', 325]]"
475,200412,,"[['Truck63422', 319]]"
478,200000,,"[['Truck63409', 357]]"
481,200000,,"[['Truck63411', 355]]"
482,200412,,"[['Truck63420', 331]]"
483,200412,,"[['Truck63412', 352]]"
489,200412,,"[['Truck63414', 353]]"
495,200000,,"[['Truck63423', 339]]"
500,200000,,"[['Truck63425', 339]]"
500,200412,,"[['Truck63428', 329]]"
507,200412,,"[['Truck63426', 341]]"
508,200000,,"[['Truck63437', 317]]"
509,200412,,"[['Truck63424', 348]]"
513,200412,,"[['Truck63434', 327]]"
514,200000,,"[['Truck63427', 348]]"
514,200412,,"[['Truck63438', 318]]"
515,200412,,"[['Truck63432', 334]]"
517,200412,,"[['Truck63430', 341], ['Truck63440', 316]]"
523,200000,,"[['Truck63433', 342]]"
524,200000,,"[['Truck63445', 313]]"
527,200000,,"[['Truck63429', 356]]"
528,200000,,"[['Truck63435', 342], ['Truck63441', 327]]"
529,200000,,"[['Truck63431', 353]]"
531,200000,,"[['Truck63443', 325]]"
531,200412,,"[['Truck63436', 340]]"
538,200000,,"[['Truck63439', 342]]"
538,200412,,"[['Truck63442', 332]]"
541,200000,,"[['Truck63451', 315]]"
543,200000,,"[['Truck63449', 322]]"
547,200000,,"[['Truck63453', 316]]"
547,200412,,"[['Truck63444', 336]]"
553,200412,,"[['Truck63452', 322]]"
556,200412,,"[['Truck63448', 335]]"
557,200000,,"[['Truck63447', 341]]"
558,200000,,"[['Truck63455', 322]]"
558,200412,,"[['Truck63456', 317]]"
559,200412,,"[['Truck63454', 323]]"
561,200412,,"[['Truck63446', 345]]"
568,200412,,"[['Truck63460', 317]]"
575,200000,,"[['Truck63457', 334]]"
577,200412,,"[['Truck63450', 351]]"
