Step,AgentID,Delay time,Driving time of cars leaving
901,200000,,"[['Truck115207', 885]]"
904,200000,,"[['Truck115215', 868]]"
905,200412,,"[['Truck115202', 899]]"
919,200000,,"[['Truck115205', 908]]"
924,200000,,"[['Truck115201', 923]]"
956,200000,,"[['Truck115209', 935]]"
962,200412,,"[['Truck115212', 931]]"
967,200412,,"[['Truck115214', 931]]"
968,200412,,"[['Truck115210', 942]]"
973,200000,,"[['Truck115221', 922]]"
985,200412,,"[['Truck115206', 969]]"
991,200412,,"[['Truck115200', 990]]"
995,200412,,"[['Truck115230', 919]]"
996,200412,,"[['Truck115208', 975]]"
1002,200000,,"[['Truck115213', 971]]"
1006,200412,,"[['Truck115238', 910]]"
1008,200412,,"[['Truck115244', 897]]"
1016,200412,,"[['Truck115226', 950]]"
1017,200000,,"[['Truck115217', 976]]"
1020,200000,,"[['Truck115203', 1014]]"
1021,200000,,"[['Truck115229', 950]]"
1026,200000,,"[['Truck115231', 950]]"
1026,200412,,"[['Truck115216', 985]]"
1027,200412,,"[['Truck115224', 966]]"
1040,200412,,"[['Truck115204', 1029]]"
1042,200412,,"[['Truck115252', 911]]"
1043,200000,,"[['Truck115227', 977]]"
1045,200000,,"[['Truck115211', 1019]]"
1047,200000,,"[['Truck115243', 941]]"
1049,200000,,"[['Truck115223', 993]]"
1050,200412,,"[['Truck115246', 934]]"
1051,200000,,"[['Truck115233', 970]]"
1051,200412,,"[['Truck115232', 970]]"
1059,200000,,"[['Truck115271', 883]]"
1064,200000,,"[['Truck115245', 953]]"
1065,200412,,"[['Truck115236', 974]]"
1066,200000,,"[['Truck115249', 945]]"
1067,200000,,"[['Truck115251', 941]]"
1067,200412,,"[['Truck115222', 1011], ['Truck115234', 981], ['Truck115240', 966], ['Truck115242', 961]]"
1073,200412,,"[['Truck115260', 922], ['Truck115272', 892]]"
1074,200412,,"[['Truck115220', 1023]]"
1080,200412,,"[['Truck115258', 934]]"
1085,200412,,"[['Truck115248', 964]]"
1088,200000,,"[['Truck115239', 992]]"
1089,200000,,"[['Truck115273', 908]]"
1090,200000,,"[['Truck115257', 949]]"
1092,200412,,"[['Truck115218', 1046]]"
1093,200000,,"[['Truck115225', 1032]]"
1098,200000,,"[['Truck115237', 1007]]"
1104,200412,,"[['Truck115250', 978]]"
1106,200000,,"[['Truck115259', 960]]"
1106,200412,,"[['Truck115228', 1035]]"
1108,200000,,"[['Truck115269', 937]]"
1110,200412,,"[['Truck115256', 969]]"
1111,200000,,"[['Truck115241', 1010]]"
1116,200000,,"[['Truck115303', 860]]"
1121,200000,,"[['Truck115219', 1075]]"
1121,200412,,"[['Truck115278', 925]]"
1122,200000,,"[['Truck115255', 986]]"
1126,200000,,"[['Truck115247', 1010]]"
1128,200412,,"[['Truck115268', 957]]"
1130,200000,,"[['Truck115277', 939]]"
1133,200412,,"[['Truck115264', 972]]"
1135,200412,,"[['Truck115296', 894]]"
1141,200000,,"[['Truck115291', 915]]"
1149,200000,,"[['Truck115235', 1063]]"
1153,200000,,"[['Truck115253', 1022]]"
1153,200412,,"[['Truck115262', 997]]"
1154,200412,,"[['Truck115274', 968]]"
1155,200412,,"[['Truck115254', 1019]]"
1163,200000,,"[['Truck115285', 952], ['Truck115295', 927]]"
1164,200412,,"[['Truck115266', 998]]"
1169,200412,,"[['Truck115270', 993]]"
1170,200000,,"[['Truck115279', 974], ['Truck115289', 949]]"
1172,200412,,"[['Truck115284', 961]]"
1187,200000,,"[['Truck115287', 971]]"
1189,200000,,"[['Truck115323', 883]]"
1190,200000,,"[['Truck115261', 1039]]"
1192,200000,,"[['Truck115267', 1026]]"
1193,200412,,"[['Truck115302', 937]]"
1204,200000,,"[['Truck115265', 1043]]"
1204,200412,,"[['Truck115290', 978]]"
1208,200000,,"[['Truck115293', 977]]"
1210,200412,,"[['Truck115276', 1019]]"
1211,200000,,"[['Truck115283', 1005]]"
1213,200000,,"[['Truck115307', 947]]"
1214,200412,,"[['Truck115288', 993]]"
1216,200000,,"[['Truck115281', 1015]]"
1217,200000,,"[['Truck115313', 936]]"
1219,200000,,"[['Truck115331', 893]]"
1221,200000,,"[['Truck115275', 1035]]"
1224,200000,,"[['Truck115345', 863]]"
1224,200412,,"[['Truck115282', 1018], ['Truck115314', 938]]"
1225,200000,,"[['Truck115263', 1069]]"
1231,200000,,"[['Truck115299', 985]]"
1231,200412,,"[['Truck115300', 980]]"
1233,200412,,"[['Truck115280', 1032]]"
