Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck54721', 297]]"
298,200412,,"[['Truck54720', 297]]"
303,200000,,"[['Truck54723', 297]]"
303,200412,,"[['Truck54722', 297]]"
308,200000,,"[['Truck54725', 297]]"
308,200412,,"[['Truck54724', 297]]"
313,200000,,"[['Truck54727', 297]]"
313,200412,,"[['Truck54726', 297]]"
318,200000,,"[['Truck54729', 297]]"
318,200412,,"[['Truck54728', 297]]"
323,200000,,"[['Truck54731', 297]]"
323,200412,,"[['Truck54730', 297]]"
328,200000,,"[['Truck54733', 297]]"
328,200412,,"[['Truck54732', 297]]"
333,200000,,"[['Truck54735', 297]]"
333,200412,,"[['Truck54734', 297]]"
338,200000,,"[['Truck54737', 297]]"
338,200412,,"[['Truck54736', 297]]"
343,200000,,"[['Truck54739', 297]]"
343,200412,,"[['Truck54738', 297]]"
348,200000,,"[['Truck54741', 297]]"
348,200412,,"[['Truck54740', 297]]"
353,200000,,"[['Truck54743', 297]]"
353,200412,,"[['Truck54742', 297]]"
358,200000,,"[['Truck54745', 297]]"
358,200412,,"[['Truck54744', 297]]"
363,200000,,"[['Truck54747', 297]]"
363,200412,,"[['Truck54746', 297]]"
368,200000,,"[['Truck54749', 297]]"
368,200412,,"[['Truck54748', 297]]"
373,200000,,"[['Truck54751', 297]]"
373,200412,,"[['Truck54750', 297]]"
378,200000,,"[['Truck54753', 297]]"
378,200412,,"[['Truck54752', 297]]"
383,200000,,"[['Truck54755', 297]]"
383,200412,,"[['Truck54754', 297]]"
388,200000,,"[['Truck54757', 297]]"
388,200412,,"[['Truck54756', 297]]"
393,200000,,"[['Truck54759', 297]]"
393,200412,,"[['Truck54758', 297]]"
398,200000,,"[['Truck54761', 297]]"
398,200412,,"[['Truck54760', 297]]"
403,200000,,"[['Truck54763', 297]]"
403,200412,,"[['Truck54762', 297]]"
408,200000,,"[['Truck54765', 297]]"
408,200412,,"[['Truck54764', 297]]"
413,200000,,"[['Truck54767', 297]]"
413,200412,,"[['Truck54766', 297]]"
418,200000,,"[['Truck54769', 297]]"
418,200412,,"[['Truck54768', 297]]"
423,200000,,"[['Truck54771', 297]]"
423,200412,,"[['Truck54770', 297]]"
428,200000,,"[['Truck54773', 297]]"
428,200412,,"[['Truck54772', 297]]"
433,200000,,"[['Truck54775', 297]]"
433,200412,,"[['Truck54774', 297]]"
438,200000,,"[['Truck54777', 297]]"
438,200412,,"[['Truck54776', 297]]"
443,200000,,"[['Truck54779', 297]]"
443,200412,,"[['Truck54778', 297]]"
448,200000,,"[['Truck54781', 297]]"
448,200412,,"[['Truck54780', 297]]"
453,200000,,"[['Truck54783', 297]]"
453,200412,,"[['Truck54782', 297]]"
458,200000,,"[['Truck54785', 297]]"
458,200412,,"[['Truck54784', 297]]"
463,200000,,"[['Truck54787', 297]]"
463,200412,,"[['Truck54786', 297]]"
468,200000,,"[['Truck54789', 297]]"
468,200412,,"[['Truck54788', 297]]"
473,200000,,"[['Truck54791', 297]]"
473,200412,,"[['Truck54790', 297]]"
478,200000,,"[['Truck54793', 297]]"
478,200412,,"[['Truck54792', 297]]"
483,200000,,"[['Truck54795', 297]]"
483,200412,,"[['Truck54794', 297]]"
488,200000,,"[['Truck54797', 297]]"
488,200412,,"[['Truck54796', 297]]"
493,200000,,"[['Truck54799', 297]]"
493,200412,,"[['Truck54798', 297]]"
498,200000,,"[['Truck54801', 297]]"
498,200412,,"[['Truck54800', 297]]"
503,200000,,"[['Truck54803', 297]]"
503,200412,,"[['Truck54802', 297]]"
508,200000,,"[['Truck54805', 297]]"
508,200412,,"[['Truck54804', 297]]"
513,200000,,"[['Truck54807', 297]]"
513,200412,,"[['Truck54806', 297]]"
518,200000,,"[['Truck54809', 297]]"
518,200412,,"[['Truck54808', 297]]"
523,200000,,"[['Truck54811', 297]]"
523,200412,,"[['Truck54810', 297]]"
528,200000,,"[['Truck54813', 297]]"
528,200412,,"[['Truck54812', 297]]"
533,200000,,"[['Truck54815', 297]]"
533,200412,,"[['Truck54814', 297]]"
538,200000,,"[['Truck54817', 297]]"
538,200412,,"[['Truck54816', 297]]"
543,200000,,"[['Truck54819', 297]]"
543,200412,,"[['Truck54818', 297]]"
548,200000,,"[['Truck54821', 297]]"
548,200412,,"[['Truck54820', 297]]"
553,200000,,"[['Truck54823', 297]]"
553,200412,,"[['Truck54822', 297]]"
558,200000,,"[['Truck54825', 297]]"
558,200412,,"[['Truck54824', 297]]"
563,200000,,"[['Truck54827', 297]]"
563,200412,,"[['Truck54826', 297]]"
568,200000,,"[['Truck54829', 297]]"
568,200412,,"[['Truck54828', 297]]"
573,200000,,"[['Truck54831', 297]]"
573,200412,,"[['Truck54830', 297]]"
578,200000,,"[['Truck54833', 297]]"
578,200412,,"[['Truck54832', 297]]"
583,200000,,"[['Truck54835', 297]]"
583,200412,,"[['Truck54834', 297]]"
588,200000,,"[['Truck54837', 297]]"
588,200412,,"[['Truck54836', 297]]"
593,200000,,"[['Truck54839', 297]]"
593,200412,,"[['Truck54838', 297]]"
598,200000,,"[['Truck54841', 297]]"
598,200412,,"[['Truck54840', 297]]"
603,200000,,"[['Truck54843', 297]]"
603,200412,,"[['Truck54842', 297]]"
608,200000,,"[['Truck54845', 297]]"
608,200412,,"[['Truck54844', 297]]"
613,200000,,"[['Truck54847', 297]]"
613,200412,,"[['Truck54846', 297]]"
618,200000,,"[['Truck54849', 297]]"
618,200412,,"[['Truck54848', 297]]"
623,200000,,"[['Truck54851', 297]]"
623,200412,,"[['Truck54850', 297]]"
628,200000,,"[['Truck54853', 297]]"
628,200412,,"[['Truck54852', 297]]"
633,200000,,"[['Truck54855', 297]]"
633,200412,,"[['Truck54854', 297]]"
638,200000,,"[['Truck54857', 297]]"
638,200412,,"[['Truck54856', 297]]"
643,200000,,"[['Truck54859', 297]]"
643,200412,,"[['Truck54858', 297]]"
648,200000,,"[['Truck54861', 297]]"
648,200412,,"[['Truck54860', 297]]"
653,200000,,"[['Truck54863', 297]]"
653,200412,,"[['Truck54862', 297]]"
658,200000,,"[['Truck54865', 297]]"
658,200412,,"[['Truck54864', 297]]"
663,200000,,"[['Truck54867', 297]]"
663,200412,,"[['Truck54866', 297]]"
668,200000,,"[['Truck54869', 297]]"
668,200412,,"[['Truck54868', 297]]"
673,200000,,"[['Truck54871', 297]]"
673,200412,,"[['Truck54870', 297]]"
678,200000,,"[['Truck54873', 297]]"
678,200412,,"[['Truck54872', 297]]"
683,200000,,"[['Truck54875', 297]]"
683,200412,,"[['Truck54874', 297]]"
688,200000,,"[['Truck54877', 297]]"
688,200412,,"[['Truck54876', 297]]"
693,200000,,"[['Truck54879', 297]]"
693,200412,,"[['Truck54878', 297]]"
698,200000,,"[['Truck54881', 297]]"
698,200412,,"[['Truck54880', 297]]"
703,200000,,"[['Truck54883', 297]]"
703,200412,,"[['Truck54882', 297]]"
708,200000,,"[['Truck54885', 297]]"
708,200412,,"[['Truck54884', 297]]"
713,200000,,"[['Truck54887', 297]]"
713,200412,,"[['Truck54886', 297]]"
718,200000,,"[['Truck54889', 297]]"
718,200412,,"[['Truck54888', 297]]"
723,200000,,"[['Truck54891', 297]]"
723,200412,,"[['Truck54890', 297]]"
728,200000,,"[['Truck54893', 297]]"
728,200412,,"[['Truck54892', 297]]"
733,200000,,"[['Truck54895', 297]]"
733,200412,,"[['Truck54894', 297]]"
738,200000,,"[['Truck54897', 297]]"
738,200412,,"[['Truck54896', 297]]"
743,200000,,"[['Truck54899', 297]]"
743,200412,,"[['Truck54898', 297]]"
748,200000,,"[['Truck54901', 297]]"
748,200412,,"[['Truck54900', 297]]"
753,200000,,"[['Truck54903', 297]]"
753,200412,,"[['Truck54902', 297]]"
758,200000,,"[['Truck54905', 297]]"
758,200412,,"[['Truck54904', 297]]"
763,200000,,"[['Truck54907', 297]]"
763,200412,,"[['Truck54906', 297]]"
768,200000,,"[['Truck54909', 297]]"
