Step,AgentID,Delay time,Driving time of cars leaving
356,200000,,"[['Truck74885', 345]]"
356,200412,,"[['Truck74884', 345]]"
357,200000,,"[['Truck74887', 341]]"
368,200412,,"[['Truck74882', 362]]"
371,200000,,"[['Truck74891', 345]]"
373,200412,,"[['Truck74888', 352]]"
377,200412,,"[['Truck74880', 376]]"
381,200000,,"[['Truck74883', 375]]"
384,200000,,"[['Truck74889', 363]]"
385,200000,,"[['Truck74881', 384]]"
387,200000,,"[['Truck74899', 341]]"
391,200412,,"[['Truck74896', 350]]"
392,200000,,"[['Truck74893', 361]]"
393,200412,,"[['Truck74892', 362]]"
394,200412,,"[['Truck74886', 378]]"
398,200412,,"[['Truck74894', 362]]"
402,200000,,"[['Truck74897', 361]]"
404,200000,,"[['Truck74901', 353]]"
404,200412,,"[['Truck74890', 378]]"
406,200000,,"[['Truck74905', 345]]"
408,200000,,"[['Truck74903', 352]]"
410,200000,,"[['Truck74895', 374]]"
413,200000,,"[['Truck74911', 337]]"
414,200412,,"[['Truck74898', 368]]"
416,200412,,"[['Truck74900', 365]]"
419,200412,,"[['Truck74904', 358]]"
425,200412,,"[['Truck74902', 369]]"
426,200000,,"[['Truck74909', 355]]"
427,200412,,"[['Truck74906', 361]]"
432,200412,,"[['Truck74914', 346]]"
435,200000,,"[['Truck74913', 354]]"
435,200412,,"[['Truck74908', 364]]"
437,200412,,"[['Truck74918', 341]]"
440,200000,,"[['Truck74907', 374]]"
441,200412,,"[['Truck74916', 350]]"
447,200412,,"[['Truck74910', 371]]"
453,200000,,"[['Truck74923', 347]]"
454,200000,,"[['Truck74917', 363]]"
455,200412,,"[['Truck74912', 374]]"
459,200000,,"[['Truck74919', 363]]"
460,200000,,"[['Truck74915', 374]]"
463,200000,,"[['Truck74927', 347]]"
471,200412,,"[['Truck74922', 365]]"
483,200000,,"[['Truck74921', 382]]"
483,200412,,"[['Truck74928', 362]]"
486,200412,,"[['Truck74924', 375]]"
487,200412,,"[['Truck74926', 371], ['Truck74936', 346]]"
488,200412,,"[['Truck74934', 352]]"
489,200000,,"[['Truck74933', 358]]"
489,200412,,"[['Truck74920', 388], ['Truck74930', 363]]"
492,200412,,"[['Truck74932', 361]]"
494,200000,,"[['Truck74935', 358]]"
495,200000,,"[['Truck74929', 374]]"
498,200000,,"[['Truck74931', 372]]"
500,200000,,"[['Truck74925', 389]]"
509,200000,,"[['Truck74939', 363]]"
509,200412,,"[['Truck74946', 343]]"
513,200412,,"[['Truck74944', 352]]"
514,200000,,"[['Truck74937', 373]]"
514,200412,,"[['Truck74940', 363]]"
515,200412,,"[['Truck74942', 359]]"
519,200000,,"[['Truck74949', 348]]"
521,200412,,"[['Truck74938', 375]]"
523,200000,,"[['Truck74947', 357]]"
527,200000,,"[['Truck74945', 366]]"
530,200000,,"[['Truck74951', 354]]"
530,200412,,"[['Truck74950', 354]]"
532,200000,,"[['Truck74953', 351]]"
534,200000,,"[['Truck74943', 378]]"
535,200000,,"[['Truck74941', 384]]"
550,200412,,"[['Truck74948', 379]]"
556,200412,,"[['Truck74956', 365], ['Truck74962', 350]]"
557,200412,,"[['Truck74952', 376], ['Truck74958', 361]]"
558,200000,,"[['Truck74959', 362]]"
560,200412,,"[['Truck74954', 374]]"
564,200412,,"[['Truck74960', 363], ['Truck74964', 353]]"
567,200000,,"[['Truck74957', 376]]"
568,200000,,"[['Truck74955', 382]]"
573,200412,,"[['Truck74968', 352]]"
576,200000,,"[['Truck74969', 355], ['Truck74975', 340]]"
578,200412,,"[['Truck74970', 352]]"
579,200000,,"[['Truck74961', 378]]"
